time,power,shaded_substrings
147840,8.66811243481027,0
148032,8.66811243481027,0
148224,8.66811243481027,0
148416,8.66811243481027,0
148608,8.66811243481027,0
148800,8.66811243481027,0
148992,8.66811243481027,0
149184,8.66811243481027,0
149376,8.66811243481027,0
149568,8.66811243481027,0
149760,8.66811243481027,0
149952,8.66811243481027,0
150144,8.66811243481027,0
150336,8.66811243481027,0
150528,8.66811243481027,0
150720,8.66811243481027,0
150912,8.66811243481027,0
151104,8.66811243481027,0
151296,8.66811243481027,0
151488,8.66811243481027,0
151680,8.66811243481027,0
151872,8.66811243481027,0
152064,8.66811243481027,0
152256,8.66811243481027,0
152448,8.66811243481027,0
152640,8.66811243481027,0
152832,8.66811243481027,0
153024,8.66811243481027,0
153216,8.66811243481027,0
153408,8.66811243481027,0
153600,8.66811243481027,0
153792,8.66811243481027,0
153984,8.66811243481027,0
154176,8.66811243481027,0
154368,8.66811243481027,0
154560,8.66811243481027,0
154752,8.66811243481027,0
154944,8.66811243481027,0
155136,8.66811243481027,0
155328,8.66811243481027,0
155520,8.66811243481027,0
155712,8.66811243481027,0
155904,8.66811243481027,0
156096,8.66811243481027,0
156288,8.66811243481027,0
156480,8.66811243481027,0
156672,8.66811243481027,0
156864,8.66811243481027,0
157056,8.66811243481027,0
157248,8.66811243481027,0
157440,8.66811243481027,0
157632,8.66811243481027,0
157824,8.66811243481027,0
158016,8.66811243481027,0
158208,8.66811243481027,0
158400,8.66811243481027,0
158592,8.66811243481027,0
158784,8.66811243481027,0
158976,8.66811243481027,0
159168,8.66811243481027,0
159360,8.66811243481027,0
159552,8.66811243481027,0
159744,8.66811243481027,0
159936,8.66811243481027,0
160128,8.66811243481027,0
160320,8.66811243481027,0
160512,8.66811243481027,0
160704,8.66811243481027,0
160896,8.66811243481027,0
161088,8.66811243481027,0
161280,8.66811243481027,0
161472,8.66811243481027,0
161664,8.66811243481027,0
161856,8.66811243481027,0
162048,8.66811243481027,0
162240,8.66811243481027,0
162432,8.66811243481027,0
162624,8.66811243481027,0
162816,8.66811243481027,0
163008,8.66811243481027,0
163200,8.66811243481027,0
163392,8.66811243481027,0
163584,8.66811243481027,0
163776,8.66811243481027,0
163968,8.66811243481027,0
164160,8.66811243481027,0
164352,8.66811243481027,0
164544,8.66811243481027,0
164736,8.66811243481027,0
164928,8.66811243481027,0
165120,8.66811243481027,0
165312,8.66811243481027,0
165504,8.66811243481027,0
165696,8.66811243481027,0
165888,8.66811243481027,0
166080,8.66811243481027,0
166272,8.66811243481027,0
166464,8.66811243481027,0
166656,8.66811243481027,0
166848,8.66811243481027,0
167040,8.66811243481027,0
167232,8.66811243481027,0
167424,8.66811243481027,0
167616,8.66811243481027,0
167808,8.66811243481027,0
168000,8.66811243481027,0
168192,8.66811243481027,0
168384,8.66811243481027,0
168576,8.66811243481027,0
168768,8.66811243481027,0
168960,8.66811243481027,0
169152,8.66811243481027,0
169344,8.66811243481027,0
169536,8.66811243481027,0
169728,8.66811243481027,0
169920,8.66811243481027,0
170112,8.66811243481027,0
170304,8.66811243481027,0
170496,8.66811243481027,0
170688,8.66811243481027,0
170880,8.66811243481027,0
171072,8.66811243481027,0
171264,8.66811243481027,0
171456,8.66811243481027,0
171648,8.66811243481027,0
171840,8.66811243481027,0
172032,8.66811243481027,0
172224,8.66811243481027,0
172416,8.66811243481027,0
172608,8.66811243481027,0
172800,8.66811243481027,0
172992,8.735136082087605,0
173184,9.298353732886543,0
173376,9.876405549678491,0
173568,10.454946189832373,0
173760,11.04056825156431,0
173952,11.63326344387693,0
174144,12.233007201126373,0
174336,12.839793734215883,0
174528,13.453596076058211,0
174720,14.074443417619133,0
174912,14.702266078779923,0
175104,15.337088082755837,0
175296,15.978880401219296,0
175488,16.6276085432441,0
175680,17.283267997762845,0
175872,17.945835783498925,0
176064,18.615292576579552,0
176256,19.291577567763945,0
176448,19.974692257626778,0
176640,20.664569665023205,0
176832,21.3611782181411,0
177024,22.064460441919955,0
177216,22.774393535630455,0
177408,23.490902087499713,0
177600,24.213896592774287,0
177792,24.943344750248816,0
177984,25.679175226919835,0
178176,26.42129298129534,0
178368,27.16961974499835,0
178560,27.92404622702709,0
178752,28.684521879376575,0
178944,29.450917614899037,0
179136,30.223107745958234,0
179328,31.001028287205052,0
179520,31.78453667092834,0
179712,32.57346928276735,0
179904,33.36775720050517,0
180096,34.16723391870996,0
180288,34.97176578063001,0
180480,35.78121084619849,0
180672,36.59540434636636,0
180864,37.41423384618493,0
181056,38.237485804385706,0
181248,39.06503802818621,0
181440,39.8967259413328,0
181632,40.7323206795222,0
181824,41.57172891007642,0
182016,42.41470805325172,0
182208,43.261104879985034,0
182400,44.110763704071005,0
182592,44.96344147446433,0
182784,45.81903287866735,0
182976,46.67728948511636,0
183168,47.53806101973163,0
183360,48.40115742910721,0
183552,49.26634639289173,0
183744,50.13351818750732,0
183936,51.00243944876366,0
184128,51.872936153239664,0
184320,52.744870285440534,0
184512,53.617995317225464,0
184704,54.492196125973216,0
184896,55.367258606882565,0
185088,56.24301971691315,0
185280,57.11935918969716,0
185472,57.99600742903897,0
185664,58.87291490551749,0
185856,59.7498831774653,0
186048,60.62674369293021,0
186240,61.50341884321601,0
186432,62.37967697696444,0
186624,63.255399549669924,0
186816,64.13050151558798,0
187008,65.00482808500365,0
187200,65.87825936692394,0
187392,66.75068219536838,0
187584,67.62195301836219,0
187776,68.49204189235098,0
187968,69.3607610907289,0
188160,70.22802681311866,0
188352,71.09379778842089,0
188544,71.95794836994328,0
188736,72.82035959510233,0
188928,73.68101693176631,0
189120,74.53984946839935,0
189312,75.39674757380877,0
189504,76.25161089777271,0
189696,77.10446245249742,0
189888,77.95520651483461,0
190080,78.80378659724084,0
190272,79.65011036119448,0
190464,80.49419537814038,0
190656,81.33595152602828,0
190848,82.17538733939786,0
191040,83.01244376894859,0
191232,83.84705806978187,0
191424,84.67918885536109,0
191616,85.50885396584637,0
191808,86.33600526697165,0
192000,87.16060443607829,0
192192,87.98263426927225,0
192384,88.80207064893992,0
192576,89.61884549301622,0
192768,90.43308723872012,0
192960,91.24455908075475,0
193152,92.05341086242366,0
193344,92.85954409999482,0
193536,93.66301090154836,0
193728,94.46371402418548,0
193920,95.26168381866421,0
194112,96.0569034752527,0
194304,96.84931986405266,0
194496,97.63901289125616,0
194688,98.42588584178772,0
194880,99.2099257009673,0
195072,99.9911185941511,0
195264,100.76952040361228,0
195456,101.54505830571527,0
195648,102.3177116608208,0
195840,103.0874663864543,0
196032,103.85435299602587,0
196224,104.61827239035014,0
196416,105.37931613107658,0
196608,106.13740447145973,0
196800,106.89254110814112,0
196992,107.64468253812535,0
197184,108.39383803342854,0
197376,109.14000760388878,0
197568,109.88310634230734,0
197760,110.62316366191264,0
197952,111.36015269653888,0
198144,112.0940319780828,0
198336,112.82482203955111,0
198528,113.55247997828327,0
198720,114.27700451274511,0
198912,114.99833577060326,0
199104,115.71648337591346,0
199296,116.43142322997227,0
199488,117.1431361927569,0
199680,117.85158604579607,0
199872,118.55672875109828,0
200064,119.25859906046266,0
200256,119.95713146345594,0
200448,120.65229917806353,0
200640,121.34407133595944,0
200832,122.03245665078825,0
201024,122.71738161189464,0
201216,123.39892143856433,0
201408,124.07692850876893,0
201600,124.75143439044673,0
201792,125.42235803462009,0
201984,126.08981178044957,0
202176,126.75364537268865,0
202368,127.41384603645783,0
202560,128.07039994021167,0
202752,128.72333499433316,0
202944,129.37255800965286,0
203136,130.0180635649572,0
203328,130.65981322664334,0
203520,131.29775445305333,0
203712,131.9319532591012,0
203904,132.56229850532497,0
204096,133.18878527871422,0
204288,133.8114600852339,0
204480,134.4301604641398,0
204672,135.0449729388389,0
204864,135.65583421093055,0
205056,136.26267299554036,0
205248,136.8655733802288,0
205440,137.4643918668381,0
205632,138.05924993703266,0
205824,138.6499389618035,0
206016,139.2365716811506,0
206208,139.81906207413874,0
206400,140.39744369310307,0
206592,140.9716597930392,0
206784,141.54167794374644,0
206976,142.1074640572091,0
207168,142.66908255423934,0
207360,143.22640838972515,0
207552,143.7794821126541,0
207744,144.32825959497663,0
207936,144.87275108468342,0
208128,145.41285197710783,0
208320,145.94868091993382,0
208512,146.48007175108154,0
208704,147.00716306347664,0
208896,147.52979707184014,0
209088,148.04806053068754,0
209280,148.5618881391215,0
209472,149.0712498602302,0
209664,149.57620815406574,0
209856,150.0766095006023,0
210048,150.57258525109535,0
210240,151.06403097957192,0
210432,151.5509545520728,0
210624,152.03340856558228,0
210816,152.5112736320806,0
211008,152.9846093629881,0
211200,153.45338638657663,0
211392,153.91754674943493,0
211584,154.37719553091648,0
211776,154.83219638704253,0
211968,155.28257242869412,0
212160,155.7284633731681,0
212352,156.1696177335278,0
212544,156.60618490758552,0
212736,157.03813347843385,0
212928,157.46546074717168,0
213120,157.88804573624614,0
213312,158.30606485110783,0
213504,158.7194241271152,0
213696,159.1280663756045,0
213888,159.5320817622048,0
214080,159.93143078710025,0
214272,160.3260798018025,0
214464,160.7160162162643,0
214656,161.1013333827567,0
214848,161.48192793546227,0
215040,161.8578099891214,0
215232,162.22901270480114,0
215424,162.5955404375417,0
215616,162.95734147152692,0
215808,163.31442636769626,0
216000,163.6668580268716,0
216192,164.014610995462,0
216384,164.35759344649045,0
216576,164.6958729847281,0
216768,165.029484102259,0
216960,165.35840389164792,0
217152,165.68258558470905,0
217344,166.00206518232372,0
217536,166.31683656843205,0
217728,166.62694554897192,0
217920,166.93233992858197,0
218112,167.2330085902127,0
218304,167.52898768028302,0
218496,167.82026159018795,0
218688,168.1068814951499,0
218880,168.38882080548368,0
219072,168.666018179663,0
219264,168.93853975364442,0
219456,169.20636647189022,0
219648,169.46954239917977,0
219840,169.7280502425048,0
220032,169.98182942546825,0
220224,169.36855936319716,0
220416,163.16291336141305,1
220608,145.88123034632252,1
220800,164.1924323049683,1
220992,124.57512406274913,1
221184,135.69412958943317,1
221376,111.0381711456439,1
221568,111.17811765702365,1
221760,123.88266909804143,1
221952,111.44910959808773,1
222144,111.58008132217743,1
222336,111.70804847437559,1
222528,111.83301690809132,1
222720,111.9549960448792,1
222912,112.07396367115767,1
223104,112.18995064550514,1
223296,112.30299728905162,1
223488,112.41300797418343,1
223680,112.52006916019502,1
223872,112.624107504192,1
224064,112.72520638141071,1
224256,112.82331670923244,1
224448,112.91842413614812,1
224640,113.01059103589421,1
224832,113.09977463655193,1
225024,113.18599159241317,1
225216,113.26925685664337,1
225408,113.34953825851014,1
225600,113.42690501158417,1
225792,113.50129609435287,1
225984,113.57270244750042,1
226176,113.6411538634624,1
226368,113.70665399155247,1
226560,113.76923229977416,1
226752,113.8288164821349,1
226944,113.88548718491941,1
227136,113.93918160719174,1
227328,113.98994010056835,1
227520,114.037756018244,1
227712,114.0826174368573,1
227904,114.12454081217605,1
228096,114.16351895497542,1
228288,114.19957927602464,1
228480,114.23270836153364,1
228672,114.26288102375186,1
228864,114.29009729093154,1
229056,114.31441319292972,1
229248,114.3357771371547,1
229440,114.35421339009872,1
229632,114.36970235338377,1
229824,114.38226826918915,1
230016,114.39189889138822,1
230208,114.39856889202548,1
230400,114.402343266521,1
230592,114.4031575891791,1
230784,113.73620595298433,1
230976,114.39602243202431,1
231168,110.11074921243883,2
231360,113.71220879034237,1
231552,109.97658501799117,2
231744,104.42780422099187,2
231936,103.78730136085622,2
232128,90.80278730701694,2
232320,67.93470394164362,2
232512,75.76290115929767,2
232704,90.67913567133154,2
232896,75.66440744036471,2
233088,59.84783382327338,2
233280,51.85679124487985,2
233472,67.66550911978061,2
233664,51.81626086687512,2
233856,59.74764285420585,2
234048,60.260160451824575,2
234240,60.164624050925774,2
234432,51.719172709974146,2
234624,68.04477093193216,2
234816,55.4811567195518,2
235008,55.37787426740624,2
235200,59.92942480640242,2
235392,55.32305976951215,2
235584,69.77726588408865,2
235776,51.497778960671596,2
235968,51.46078586093704,2
236160,51.42244570955127,2
236352,54.9917823261015,2
236544,67.40133618405488,2
236736,51.299334253112626,2
236928,51.25559571970849,2
237120,59.27907153934311,2
237312,51.16410072908986,2
237504,51.11633106835624,2
237696,51.0671967632896,2
237888,51.01670978653113,2
238080,50.96486175886779,2
238272,50.9116635472489,2
238464,50.857100306015916,2
238656,50.801190030606215,2
238848,50.74393506174394,2
239040,50.685294832938894,2
239232,54.323686459263136,2
239424,50.563960915733624,2
239616,50.5012296564352,2
239808,50.43714347716589,2
240000,50.371688115298674,2
240192,57.47050736737797,2
240384,57.733105039753404,2
240576,50.16715512920215,2
240768,68.28574920465249,2
240960,65.1834435917504,2
241152,51.22977379365814,2
241344,72.55165918752,2
241536,79.7515694812569,2
241728,87.87079089433571,2
241920,104.38978306309313,2
242112,87.54307307252289,2
242304,104.30040636003395,2
242496,110.80781900764889,2
242688,118.78666365430112,1
242880,142.00589410537196,2
243072,120.84063998820565,2
243264,131.96216334335907,2
243456,159.4531680647355,1
243648,159.6972458626309,1
243840,159.49000673216102,1
244032,159.1735239801461,1
244224,158.8525162613336,1
244416,164.884244470398,0
244608,164.54863126099391,0
244800,164.20828513811279,0
244992,163.86321279380758,0
245184,163.5134448346786,0
245376,163.1589559898704,0
245568,162.79983159556002,0
245760,162.43596483471217,0
245952,162.06736305424667,0
246144,161.6941109796409,0
246336,161.31616942664658,0
246528,160.93353381628546,0
246720,160.54615836370564,0
246912,160.15420194961095,0
247104,159.75750119201203,0
247296,159.35609752276602,0
247488,158.95007485817862,0
247680,158.53939296133507,0
247872,158.12396885459253,0
248064,157.70395735782205,0
248256,157.27928240586058,0
248448,156.84994628663904,0
248640,156.41599603010738,0
248832,155.97744090009536,0
249024,155.5341853558682,0
249216,155.08635210071066,0
249408,154.63395989177567,0
249600,154.1769147802239,0
249792,153.7152976237165,0
249984,153.24911432100015,0
250176,152.77831080125944,0
250368,152.30304906531603,0
250560,151.82317368765047,0
250752,151.3387505107492,0
250944,150.84988246524077,0
251136,150.35642246693658,0
251328,149.85852003131365,0
251520,149.35612398343798,0
251712,148.84924327588885,0
251904,148.33795801797893,0
252096,147.8221357881554,0
252288,147.30200950120621,0
252480,146.77740686090308,0
252672,146.24843474032315,0
252864,145.71509613206058,0
253056,145.17737969919685,0
253248,144.63536237833245,0
253440,144.08898448507034,0
253632,143.5383595178293,0
253824,142.9833873877415,0
254016,142.424233957604,0
254208,141.86077613261696,0
254400,141.29313071112998,0
254592,140.72125764527237,0
254784,140.1452710887615,0
254976,139.56505156301918,0
255168,138.98078386993032,0
255360,138.3923371911106,0
255552,137.7998312732679,0
255744,137.20325193271833,0
255936,136.60262036099442,0
256128,135.99802866501437,0
256320,135.38938083968304,0
256512,134.7768382759387,0
256704,134.16028255721696,0
256896,133.53986212406727,0
257088,132.9155368960982,0
257280,132.28729590639873,0
257472,131.65528454641324,0
257664,131.01944496967474,0
257856,130.37981967079548,0
258048,129.7364568508211,0
258240,129.0893033754383,0
258432,128.43844471294318,0
258624,127.78397658220118,0
258816,127.12578875278989,0
259008,126.46397573771966,0
259200,125.79859245609019,0
259392,125.12963201275177,0
259584,124.4570835083393,0
259776,123.78104563654678,0
259968,123.10151954956031,0
260160,122.4184740159097,0
260352,121.7320113837943,0
260544,121.04213910454976,0
260736,120.34888010103212,0
260928,119.65222656943915,0
261120,118.95224767522114,0
261312,118.24890834398825,0
261504,117.54230060771737,0
261696,116.83243223428195,0
261888,116.11932968091286,0
262080,115.40299480914756,0
262272,114.6834091642602,0
262464,113.96068859057011,0
262656,113.23478849094884,0
262848,112.50573798417636,0
263040,111.77355616300491,0
263232,111.03831130221151,0
263424,110.29995928200398,0
263616,109.55856436307856,0
263808,108.81414740146734,0
264000,108.06668425913759,0
264192,107.31621598524426,0
264384,106.56278042382075,0
264576,105.80637636684742,0
264768,105.04699454304279,0
264960,104.28467878115126,0
265152,103.519435206035,0
265344,102.75128555034011,0
265536,101.98024198105499,0
265728,101.20634865979973,0
265920,100.42958104602108,0
266112,99.64995805339484,0
266304,98.86749719564196,0
266496,98.08218175496198,0
266688,97.29411521411384,0
266880,96.5032198853823,0
267072,95.70955820336721,0
267264,94.91314200099134,0
267456,94.11397298976813,0
267648,93.31206290595762,0
267840,92.50742963017866,0
268032,91.70007898909779,0
268224,90.89008132130411,0
268416,90.07739254084451,0
268608,89.2620696922281,0
268800,88.4440826614246,0
268992,87.62352107888718,0
269184,86.80036723329577,0
269376,85.9746331920383,0
269568,85.14639580358666,0
269760,84.3156534271353,0
269952,83.48239686420237,0
270144,82.64671419269818,0
270336,81.80862681172512,0
270528,80.96818451395843,0
270720,80.1254000495686,0
270912,79.2803005110725,0
271104,78.43297589142253,0
271296,77.58344804588246,0
271488,76.731796501966,0
271680,75.87804775209338,0
271872,75.02228576392129,0
272064,74.16452753590342,0
272256,73.30489873712018,0
272448,72.44343892638209,0
272640,71.5802551749898,0
272832,70.71539999327182,0
273024,69.8489528943973,0
273216,68.9810434025593,0
273408,68.11170511335162,0
273600,66.69175809669386,0
273792,60.269572430561695,0
273984,55.874455714639026,1
274176,41.78954995520321,1
274368,41.22313423009199,1
274560,39.04206232085403,1
274752,34.43990354980374,1
274944,29.282823140484414,2
275136,26.48221647326132,2
275328,17.411102096285077,2
275520,17.152259983024443,2
275712,15.321812423782362,2
275904,12.234376431440104,3
276096,11.068660799214658,3
276288,9.819247277176508,3
276480,9.535133310159674,3
276672,9.369890787189684,3
276864,9.180373229851428,3
277056,9.060323222075397,3
277248,8.875022974387907,0
277440,8.763258013240202,0
277632,8.651301041617435,0
277824,8.651301041617435,0
278016,8.651301041617435,0
278208,8.651301041617435,0
278400,8.651301041617435,0
278592,8.651301041617435,0
278784,8.651301041617435,0
278976,8.651301041617435,0
279168,8.651301041617435,0
279360,8.651301041617435,0
279552,8.651301041617435,0
279744,8.651301041617435,0
279936,8.651301041617435,0
280128,8.651301041617435,0
280320,8.651301041617435,0
280512,8.651301041617435,0
280704,8.651301041617435,0
280896,8.651301041617435,0
281088,8.651301041617435,0
281280,8.651301041617435,0
281472,8.651301041617435,0
281664,8.651301041617435,0
281856,8.651301041617435,0
282048,8.651301041617435,0
282240,8.651301041617435,0
282432,8.651301041617435,0
282624,8.651301041617435,0
282816,8.651301041617435,0
283008,8.651301041617435,0
283200,8.651301041617435,0
283392,8.651301041617435,0
283584,8.651301041617435,0
283776,8.651301041617435,0
283968,8.651301041617435,0
284160,8.651301041617435,0
284352,8.651301041617435,0
284544,8.651301041617435,0
284736,8.651301041617435,0
284928,8.651301041617435,0
285120,8.651301041617435,0
285312,8.651301041617435,0
285504,8.651301041617435,0
285696,8.651301041617435,0
285888,8.651301041617435,0
286080,8.651301041617435,0
286272,8.651301041617435,0
286464,8.651301041617435,0
286656,8.651301041617435,0
286848,8.651301041617435,0
287040,8.651301041617435,0
287232,8.651301041617435,0
287424,8.651301041617435,0
287616,8.651301041617435,0
287808,8.651301041617435,0
